Source,Target
Jin X,Sengelaub D
Jin X,Xu XM
Jones K,Sengelaub D
Jones K,Xu XM
Zhang Y,Pi Z
Zhang Y,Song F
Zhang Y,Liu Z
Pi Z,Song F
Pi Z,Liu Z
Ramsay RR,Majekova M
Ramsay RR,Medina M
Ramsay RR,Valoti M
Majekova M,Medina M
Majekova M,Valoti M
Huang CW,Hong TW
Huang CW,Wang YJ
Huang CW,Chen KC
Huang CW,Pei JC
Huang CW,Chuang TY
Huang CW,Lai WS
Huang CW,Tsai SH
Huang CW,Chu R
Huang CW,Chen WC
Huang CW,Sheen LY
Huang CW,Takahashi S
Huang CW,Ding ST
Huang CW,Shen TL
Hong TW,Wang YJ
Hong TW,Chen KC
Hong TW,Pei JC
Hong TW,Chuang TY
Hong TW,Lai WS
Hong TW,Tsai SH
Hong TW,Chu R
Hong TW,Chen WC
Hong TW,Sheen LY
Hong TW,Takahashi S
Hong TW,Ding ST
Hong TW,Shen TL
Wang YJ,Chen KC
Wang YJ,Pei JC
Wang YJ,Chuang TY
Wang YJ,Lai WS
Wang YJ,Tsai SH
Wang YJ,Chu R
Wang YJ,Chen WC
Wang YJ,Sheen LY
Wang YJ,Takahashi S
Wang YJ,Ding ST
Wang YJ,Shen TL
Chen KC,Pei JC
Chen KC,Chuang TY
Chen KC,Lai WS
Chen KC,Tsai SH
Chen KC,Chu R
Chen KC,Chen WC
Chen KC,Sheen LY
Chen KC,Takahashi S
Chen KC,Ding ST
Chen KC,Shen TL
Pei JC,Chuang TY
Pei JC,Lai WS
Pei JC,Tsai SH
Pei JC,Chu R
Pei JC,Chen WC
Pei JC,Sheen LY
Pei JC,Takahashi S
Pei JC,Ding ST
Pei JC,Shen TL
Chuang TY,Lai WS
Chuang TY,Tsai SH
Chuang TY,Chu R
Chuang TY,Chen WC
Chuang TY,Sheen LY
Chuang TY,Takahashi S
Chuang TY,Ding ST
Chuang TY,Shen TL
Lai WS,Tsai SH
Lai WS,Chu R
Lai WS,Chen WC
Lai WS,Sheen LY
Lai WS,Takahashi S
Lai WS,Ding ST
Lai WS,Shen TL
Tsai SH,Chu R
Tsai SH,Chen WC
Tsai SH,Sheen LY
Tsai SH,Takahashi S
Tsai SH,Ding ST
Tsai SH,Shen TL
Chu R,Chen WC
Chu R,Sheen LY
Chu R,Takahashi S
Chu R,Ding ST
Chu R,Shen TL
Chen WC,Sheen LY
Chen WC,Takahashi S
Chen WC,Ding ST
Chen WC,Shen TL
Sheen LY,Takahashi S
Sheen LY,Ding ST
Sheen LY,Shen TL
Takahashi S,Ding ST
Takahashi S,Shen TL
Wang D,Peng Y
Wang D,Xie Y
Wang D,Zhou B
Wang D,Sun X
Wang D,Kang R
Wang D,Tang D
Peng Y,Xie Y
Peng Y,Zhou B
Peng Y,Sun X
Peng Y,Kang R
Peng Y,Tang D
Xie Y,Zhou B
Xie Y,Sun X
Xie Y,Kang R
Xie Y,Tang D
Zhou B,Sun X
Zhou B,Kang R
Zhou B,Tang D
Sun X,Kang R
Sun X,Tang D
Chiu B,Tai HC
Chiu B,Chung SD
Chiu B,Birder LA
Tai HC,Chung SD
Tai HC,Birder LA
Tietjen GE,Buse DC
Tietjen GE,Collins SA
Modabbernia A,Arora M
Modabbernia A,Reichenberg A
Ellingsen DM,Leknes S
Ellingsen DM,Løseth G
Ellingsen DM,Wessberg J
Ellingsen DM,Olausson H
Leknes S,Løseth G
Leknes S,Wessberg J
Leknes S,Olausson H
Løseth G,Wessberg J
Løseth G,Olausson H
Dillenseger A,Schulze S
Dillenseger A,Martens H
Dillenseger A,Schmidt MJ
Schulze S,Martens H
Schulze S,Schmidt MJ
Mori A,Okamoto Y
Mori A,Okada G
Mori A,Yamawaki S
Okamoto Y,Okada G
Okamoto Y,Yamawaki S
Carlino E,Piedimonte A
Carlino E,Benedetti F
Uno T,Furutani M
Uno T,Watanabe C
Uno T,Sakamoto K
Uno T,Uno Y
Uno T,Kanamaru K
Uno T,Yamagata H
Uno T,Mizoguchi A
Uno T,Takeda M
Furutani M,Watanabe C
Furutani M,Sakamoto K
Furutani M,Uno Y
Furutani M,Kanamaru K
Furutani M,Yamagata H
Furutani M,Mizoguchi A
Furutani M,Takeda M
Watanabe C,Sakamoto K
Watanabe C,Uno Y
Watanabe C,Kanamaru K
Watanabe C,Yamagata H
Watanabe C,Mizoguchi A
Watanabe C,Takeda M
Sakamoto K,Uno Y
Sakamoto K,Kanamaru K
Sakamoto K,Yamagata H
Sakamoto K,Mizoguchi A
Sakamoto K,Takeda M
Uno Y,Kanamaru K
Uno Y,Yamagata H
Uno Y,Mizoguchi A
Uno Y,Takeda M
Kanamaru K,Yamagata H
Kanamaru K,Mizoguchi A
Kanamaru K,Takeda M
Yamagata H,Mizoguchi A
Yamagata H,Takeda M
Dönmez A,Ceylan ME
Dönmez A,Ünsalver BÖ
Reimann F,Gribble FM
Singh AM,Duncan RE
Singh AM,Staines WR
Prospéro-García O,Amancio-Belmont O
Prospéro-García O,Becerril Meléndez AL
Prospéro-García O,Ruiz-Contreras AE
Prospéro-García O,Méndez-Díaz M
Amancio-Belmont O,Becerril Meléndez AL
Amancio-Belmont O,Ruiz-Contreras AE
Amancio-Belmont O,Méndez-Díaz M
Becerril Meléndez AL,Ruiz-Contreras AE
Becerril Meléndez AL,Méndez-Díaz M
Travagli RA,Anselmi L
Zhang Z,Xu J
Zhang Z,Hussain D
Zhang Z,Feng YQ
Xu J,Hussain D
Xu J,Feng YQ
Wang WF,Ju FR
Wang WF,Ran YL
Wang WF,Zhang HG
Wang WF,Chen XG
Ju FR,Ran YL
Ju FR,Zhang HG
Ju FR,Chen XG
Ran YL,Zhang HG
Ran YL,Chen XG
Yehuda S,Rabinovitz S
Li X,Mohammadi AS
Li X,Ewing AG
Rountree CM,Inayat S
Rountree CM,Troy JB
Rountree CM,Saggere L
Inayat S,Troy JB
Inayat S,Saggere L
Cho YS,Yen CN
Cho YS,Shim JS
Cho YS,Kang DH
Cho YS,Kang SW
Cho YS,Liu JO
Cho YS,Kwon HJ
Yen CN,Shim JS
Yen CN,Kang DH
Yen CN,Kang SW
Yen CN,Liu JO
Yen CN,Kwon HJ
Shim JS,Kang DH
Shim JS,Kang SW
Shim JS,Liu JO
Shim JS,Kwon HJ
Kang DH,Kang SW
Kang DH,Liu JO
Kang DH,Kwon HJ
Kang SW,Liu JO
Kang SW,Kwon HJ
Adanina VO,Vesselkin NP
Koob GF,Volkow ND
Yang H,Yang L
Bell RL,Hauser S
Bell RL,Rodd ZA
Bell RL,Liang T
Bell RL,Sari Y
Bell RL,McClintick J
Bell RL,Rahman S
Bell RL,Engleman EA
Hauser S,Rodd ZA
Hauser S,Liang T
Hauser S,Sari Y
Hauser S,McClintick J
Hauser S,Rahman S
Hauser S,Engleman EA
Rodd ZA,Liang T
Rodd ZA,Sari Y
Rodd ZA,McClintick J
Rodd ZA,Rahman S
Rodd ZA,Engleman EA
Liang T,Sari Y
Liang T,McClintick J
Liang T,Rahman S
Liang T,Engleman EA
Sari Y,McClintick J
Sari Y,Rahman S
Sari Y,Engleman EA
McClintick J,Rahman S
McClintick J,Engleman EA
Go MA,Choy JM
Go MA,Colibaba AS
Go MA,Redman S
Go MA,Bachor HA
Go MA,Stricker C
Go MA,Daria VR
Choy JM,Colibaba AS
Choy JM,Redman S
Choy JM,Bachor HA
Choy JM,Stricker C
Choy JM,Daria VR
Colibaba AS,Redman S
Colibaba AS,Bachor HA
Colibaba AS,Stricker C
Colibaba AS,Daria VR
Redman S,Bachor HA
Redman S,Stricker C
Redman S,Daria VR
Bachor HA,Stricker C
Bachor HA,Daria VR
Ben-Eliezer D,Yechiam E
Yeoh JW,Corrias A
Yeoh JW,Buist ML
Mendoza S,Rivera-Cabrero AS
Mendoza S,Hansen H
Colombi I,Tinarelli F
Colombi I,Pasquale V
Colombi I,Tucci V
Colombi I,Chiappalone M
Tinarelli F,Pasquale V
Tinarelli F,Tucci V
Tinarelli F,Chiappalone M
Pasquale V,Tucci V
Pasquale V,Chiappalone M
Finnema SJ,Nabulsi NB
Finnema SJ,Eid T
Finnema SJ,Detyniecki K
Finnema SJ,Lin SF
Finnema SJ,Chen MK
Finnema SJ,Dhaher R
Finnema SJ,Matuskey D
Finnema SJ,Baum E
Finnema SJ,Holden D
Finnema SJ,Spencer DD
Finnema SJ,Mercier J
Finnema SJ,Hannestad J
Finnema SJ,Huang Y
Finnema SJ,Carson RE
Nabulsi NB,Eid T
Nabulsi NB,Detyniecki K
Nabulsi NB,Lin SF
Nabulsi NB,Chen MK
Nabulsi NB,Dhaher R
Nabulsi NB,Matuskey D
Nabulsi NB,Baum E
Nabulsi NB,Holden D
Nabulsi NB,Spencer DD
Nabulsi NB,Mercier J
Nabulsi NB,Hannestad J
Nabulsi NB,Huang Y
Nabulsi NB,Carson RE
Eid T,Detyniecki K
Eid T,Lin SF
Eid T,Chen MK
Eid T,Dhaher R
Eid T,Matuskey D
Eid T,Baum E
Eid T,Holden D
Eid T,Spencer DD
Eid T,Mercier J
Eid T,Hannestad J
Eid T,Huang Y
Eid T,Carson RE
Detyniecki K,Lin SF
Detyniecki K,Chen MK
Detyniecki K,Dhaher R
Detyniecki K,Matuskey D
Detyniecki K,Baum E
Detyniecki K,Holden D
Detyniecki K,Spencer DD
Detyniecki K,Mercier J
Detyniecki K,Hannestad J
Detyniecki K,Huang Y
Detyniecki K,Carson RE
Lin SF,Chen MK
Lin SF,Dhaher R
Lin SF,Matuskey D
Lin SF,Baum E
Lin SF,Holden D
Lin SF,Spencer DD
Lin SF,Mercier J
Lin SF,Hannestad J
Lin SF,Huang Y
Lin SF,Carson RE
Chen MK,Dhaher R
Chen MK,Matuskey D
Chen MK,Baum E
Chen MK,Holden D
Chen MK,Spencer DD
Chen MK,Mercier J
Chen MK,Hannestad J
Chen MK,Huang Y
Chen MK,Carson RE
Dhaher R,Matuskey D
Dhaher R,Baum E
Dhaher R,Holden D
Dhaher R,Spencer DD
Dhaher R,Mercier J
Dhaher R,Hannestad J
Dhaher R,Huang Y
Dhaher R,Carson RE
Matuskey D,Baum E
Matuskey D,Holden D
Matuskey D,Spencer DD
Matuskey D,Mercier J
Matuskey D,Hannestad J
Matuskey D,Huang Y
Matuskey D,Carson RE
Baum E,Holden D
Baum E,Spencer DD
Baum E,Mercier J
Baum E,Hannestad J
Baum E,Huang Y
Baum E,Carson RE
Holden D,Spencer DD
Holden D,Mercier J
Holden D,Hannestad J
Holden D,Huang Y
Holden D,Carson RE
Spencer DD,Mercier J
Spencer DD,Hannestad J
Spencer DD,Huang Y
Spencer DD,Carson RE
Mercier J,Hannestad J
Mercier J,Huang Y
Mercier J,Carson RE
Hannestad J,Huang Y
Hannestad J,Carson RE
Pastuszak Ż,Stępień A
Pastuszak Ż,Piusińska-Macoch R
Pastuszak Ż,Brodacki B
Pastuszak Ż,Tomczykiewicz K
Stępień A,Piusińska-Macoch R
Stępień A,Brodacki B
Stępień A,Tomczykiewicz K
Piusińska-Macoch R,Brodacki B
Piusińska-Macoch R,Tomczykiewicz K
Moreno Ávila CL,Limón-Pacheco JH
Moreno Ávila CL,Giordano M
Moreno Ávila CL,Rodríguez VM
Limón-Pacheco JH,Giordano M
Limón-Pacheco JH,Rodríguez VM
Bergey CM,Phillips-Conroy JE
Bergey CM,Disotell TR
Bergey CM,Jolly CJ
Phillips-Conroy JE,Disotell TR
Phillips-Conroy JE,Jolly CJ
Smit M,Bartels AL
Smit M,van Faassen M
Smit M,Kuiper A
Smit M,Niezen-Koning KE
Smit M,Kema IP
Smit M,Dierckx RA
Smit M,de Koning TJ
Smit M,Tijssen MA
Bartels AL,van Faassen M
Bartels AL,Kuiper A
Bartels AL,Niezen-Koning KE
Bartels AL,Kema IP
Bartels AL,Dierckx RA
Bartels AL,de Koning TJ
Bartels AL,Tijssen MA
van Faassen M,Kuiper A
van Faassen M,Niezen-Koning KE
van Faassen M,Kema IP
van Faassen M,Dierckx RA
van Faassen M,de Koning TJ
van Faassen M,Tijssen MA
Kuiper A,Niezen-Koning KE
Kuiper A,Kema IP
Kuiper A,Dierckx RA
Kuiper A,de Koning TJ
Kuiper A,Tijssen MA
Niezen-Koning KE,Kema IP
Niezen-Koning KE,Dierckx RA
Niezen-Koning KE,de Koning TJ
Niezen-Koning KE,Tijssen MA
Kema IP,Dierckx RA
Kema IP,de Koning TJ
Kema IP,Tijssen MA
Dierckx RA,de Koning TJ
Dierckx RA,Tijssen MA
Duplantier AJ,Kane CD
Duplantier AJ,Bavari S
Gallego D,Mañé N
Gallego D,Gil V
Gallego D,Martínez-Cutillas M
Gallego D,Jiménez M
Mañé N,Gil V
Mañé N,Martínez-Cutillas M
Mañé N,Jiménez M
Gil V,Martínez-Cutillas M
Gil V,Jiménez M
Fuenzalida M,Pérez MÁ
Fuenzalida M,Arias HR
Pereira M,Ferreira A
Pannell M,Meier MA
Pannell M,Szulzewsky F
Pannell M,Matyash V
Pannell M,Endres M
Pannell M,Kronenberg G
Pannell M,Prinz V
Pannell M,Waiczies S
Pannell M,Wolf SA
Pannell M,Kettenmann H
Meier MA,Szulzewsky F
Meier MA,Matyash V
Meier MA,Endres M
Meier MA,Kronenberg G
Meier MA,Prinz V
Meier MA,Waiczies S
Meier MA,Wolf SA
Meier MA,Kettenmann H
Szulzewsky F,Matyash V
Szulzewsky F,Endres M
Szulzewsky F,Kronenberg G
Szulzewsky F,Prinz V
Szulzewsky F,Waiczies S
Szulzewsky F,Wolf SA
Szulzewsky F,Kettenmann H
Matyash V,Endres M
Matyash V,Kronenberg G
Matyash V,Prinz V
Matyash V,Waiczies S
Matyash V,Wolf SA
Matyash V,Kettenmann H
Endres M,Kronenberg G
Endres M,Prinz V
Endres M,Waiczies S
Endres M,Wolf SA
Endres M,Kettenmann H
Kronenberg G,Prinz V
Kronenberg G,Waiczies S
Kronenberg G,Wolf SA
Kronenberg G,Kettenmann H
Prinz V,Waiczies S
Prinz V,Wolf SA
Prinz V,Kettenmann H
Waiczies S,Wolf SA
Waiczies S,Kettenmann H
Jin ZL,Gao N
Jin ZL,Xu W
Jin ZL,Xu P
Jin ZL,Li S
Jin ZL,Zheng YY
Jin ZL,Xue M
Gao N,Xu W
Gao N,Xu P
Gao N,Li S
Gao N,Zheng YY
Gao N,Xue M
Xu W,Xu P
Xu W,Li S
Xu W,Zheng YY
Xu W,Xue M
Xu P,Li S
Xu P,Zheng YY
Xu P,Xue M
Li S,Zheng YY
Li S,Xue M
Eid T,Gruenbaum SE
Eid T,Dhaher R
Eid T,Lee TW
Eid T,Zhou Y
Eid T,Danbolt NC
Gruenbaum SE,Dhaher R
Gruenbaum SE,Lee TW
Gruenbaum SE,Zhou Y
Gruenbaum SE,Danbolt NC
Dhaher R,Lee TW
Dhaher R,Zhou Y
Dhaher R,Danbolt NC
Lee TW,Zhou Y
Lee TW,Danbolt NC
Cisternas P,Salazar P
Cisternas P,Silva-Álvarez C
Cisternas P,Barros LF
Cisternas P,Inestrosa NC
Salazar P,Silva-Álvarez C
Salazar P,Barros LF
Salazar P,Inestrosa NC
Silva-Álvarez C,Barros LF
Silva-Álvarez C,Inestrosa NC
Fuxe K,Borroto-Escuela DO
Lete I,Lapuente O
Lauterbach MA,Guillon M
Lauterbach MA,Desnos C
Lauterbach MA,Khamsing D
Lauterbach MA,Jaffal Z
Lauterbach MA,Darchen F
Lauterbach MA,Emiliani V
Guillon M,Desnos C
Guillon M,Khamsing D
Guillon M,Jaffal Z
Guillon M,Darchen F
Guillon M,Emiliani V
Desnos C,Khamsing D
Desnos C,Jaffal Z
Desnos C,Darchen F
Desnos C,Emiliani V
Khamsing D,Jaffal Z
Khamsing D,Darchen F
Khamsing D,Emiliani V
Jaffal Z,Darchen F
Jaffal Z,Emiliani V
Awata H,Wakuda R
Awata H,Ishimaru Y
Awata H,Matsuoka Y
Awata H,Terao K
Awata H,Katata S
Awata H,Matsumoto Y
Awata H,Hamanaka Y
Awata H,Noji S
Awata H,Mito T
Awata H,Mizunami M
Wakuda R,Ishimaru Y
Wakuda R,Matsuoka Y
Wakuda R,Terao K
Wakuda R,Katata S
Wakuda R,Matsumoto Y
Wakuda R,Hamanaka Y
Wakuda R,Noji S
Wakuda R,Mito T
Wakuda R,Mizunami M
Ishimaru Y,Matsuoka Y
Ishimaru Y,Terao K
Ishimaru Y,Katata S
Ishimaru Y,Matsumoto Y
Ishimaru Y,Hamanaka Y
Ishimaru Y,Noji S
Ishimaru Y,Mito T
Ishimaru Y,Mizunami M
Matsuoka Y,Terao K
Matsuoka Y,Katata S
Matsuoka Y,Matsumoto Y
Matsuoka Y,Hamanaka Y
Matsuoka Y,Noji S
Matsuoka Y,Mito T
Matsuoka Y,Mizunami M
Terao K,Katata S
Terao K,Matsumoto Y
Terao K,Hamanaka Y
Terao K,Noji S
Terao K,Mito T
Terao K,Mizunami M
Katata S,Matsumoto Y
Katata S,Hamanaka Y
Katata S,Noji S
Katata S,Mito T
Katata S,Mizunami M
Matsumoto Y,Hamanaka Y
Matsumoto Y,Noji S
Matsumoto Y,Mito T
Matsumoto Y,Mizunami M
Hamanaka Y,Noji S
Hamanaka Y,Mito T
Hamanaka Y,Mizunami M
Noji S,Mito T
Noji S,Mizunami M
Connell CJ,Thompson B
Connell CJ,Kuhn G
Connell CJ,Claffey MP
Connell CJ,Duncan S
Connell CJ,Gant N
Thompson B,Kuhn G
Thompson B,Claffey MP
Thompson B,Duncan S
Thompson B,Gant N
Kuhn G,Claffey MP
Kuhn G,Duncan S
Kuhn G,Gant N
Claffey MP,Duncan S
Claffey MP,Gant N
Bannister K,Dickenson AH
Hsieh PF,Chiu HC
Hsieh PF,Chen KC
Hsieh PF,Chang CH
Hsieh PF,Chou EC
Chiu HC,Chen KC
Chiu HC,Chang CH
Chiu HC,Chou EC
Chen KC,Chang CH
Chen KC,Chou EC
Fattore L,Melis M
Desai A,Sequeira JM
Desai A,Quadros EV
Ganic E,Singh T
Ganic E,Luan C
Ganic E,Fadista J
Ganic E,Johansson JK
Ganic E,Cyphert HA
Ganic E,Bennet H
Ganic E,Storm P
Ganic E,Prost G
Ganic E,Ahlenius H
Ganic E,Renström E
Ganic E,Stein R
Ganic E,Groop L
Ganic E,Fex M
Ganic E,Artner I
Singh T,Luan C
Singh T,Fadista J
Singh T,Johansson JK
Singh T,Cyphert HA
Singh T,Bennet H
Singh T,Storm P
Singh T,Prost G
Singh T,Ahlenius H
Singh T,Renström E
Singh T,Stein R
Singh T,Groop L
Singh T,Fex M
Singh T,Artner I
Luan C,Fadista J
Luan C,Johansson JK
Luan C,Cyphert HA
Luan C,Bennet H
Luan C,Storm P
Luan C,Prost G
Luan C,Ahlenius H
Luan C,Renström E
Luan C,Stein R
Luan C,Groop L
Luan C,Fex M
Luan C,Artner I
Fadista J,Johansson JK
Fadista J,Cyphert HA
Fadista J,Bennet H
Fadista J,Storm P
Fadista J,Prost G
Fadista J,Ahlenius H
Fadista J,Renström E
Fadista J,Stein R
Fadista J,Groop L
Fadista J,Fex M
Fadista J,Artner I
Johansson JK,Cyphert HA
Johansson JK,Bennet H
Johansson JK,Storm P
Johansson JK,Prost G
Johansson JK,Ahlenius H
Johansson JK,Renström E
Johansson JK,Stein R
Johansson JK,Groop L
Johansson JK,Fex M
Johansson JK,Artner I
Cyphert HA,Bennet H
Cyphert HA,Storm P
Cyphert HA,Prost G
Cyphert HA,Ahlenius H
Cyphert HA,Renström E
Cyphert HA,Stein R
Cyphert HA,Groop L
Cyphert HA,Fex M
Cyphert HA,Artner I
Bennet H,Storm P
Bennet H,Prost G
Bennet H,Ahlenius H
Bennet H,Renström E
Bennet H,Stein R
Bennet H,Groop L
Bennet H,Fex M
Bennet H,Artner I
Storm P,Prost G
Storm P,Ahlenius H
Storm P,Renström E
Storm P,Stein R
Storm P,Groop L
Storm P,Fex M
Storm P,Artner I
Prost G,Ahlenius H
Prost G,Renström E
Prost G,Stein R
Prost G,Groop L
Prost G,Fex M
Prost G,Artner I
Ahlenius H,Renström E
Ahlenius H,Stein R
Ahlenius H,Groop L
Ahlenius H,Fex M
Ahlenius H,Artner I
Renström E,Stein R
Renström E,Groop L
Renström E,Fex M
Renström E,Artner I
Stein R,Groop L
Stein R,Fex M
Stein R,Artner I
Groop L,Fex M
Groop L,Artner I
Gu C,Liang X
Gu C,Yang H
Gu C,Rohling JH
Liang X,Yang H
Liang X,Rohling JH
Koutsoukou A,Katsiari M
Koutsoukou A,Orfanos SE
Koutsoukou A,Kotanidou A
Koutsoukou A,Daganou M
Koutsoukou A,Kyriakopoulou M
Koutsoukou A,Koulouris NG
Koutsoukou A,Rovina N
Katsiari M,Orfanos SE
Katsiari M,Kotanidou A
Katsiari M,Daganou M
Katsiari M,Kyriakopoulou M
Katsiari M,Koulouris NG
Katsiari M,Rovina N
Orfanos SE,Kotanidou A
Orfanos SE,Daganou M
Orfanos SE,Kyriakopoulou M
Orfanos SE,Koulouris NG
Orfanos SE,Rovina N
Kotanidou A,Daganou M
Kotanidou A,Kyriakopoulou M
Kotanidou A,Koulouris NG
Kotanidou A,Rovina N
Daganou M,Kyriakopoulou M
Daganou M,Koulouris NG
Daganou M,Rovina N
Kyriakopoulou M,Koulouris NG
Kyriakopoulou M,Rovina N
Wang Y,Li S
Wang Y,Liu W
Wang Y,Wang F
Wang Y,Hu LF
Wang Y,Zhong ZM
Wang Y,Wang H
Wang Y,Liu CF
Li S,Liu W
Li S,Wang F
Li S,Hu LF
Li S,Zhong ZM
Li S,Wang H
Li S,Liu CF
Liu W,Wang F
Liu W,Hu LF
Liu W,Zhong ZM
Liu W,Wang H
Liu W,Liu CF
Wang F,Hu LF
Wang F,Zhong ZM
Wang F,Wang H
Wang F,Liu CF
Hu LF,Zhong ZM
Hu LF,Wang H
Hu LF,Liu CF
Zhong ZM,Wang H
Zhong ZM,Liu CF
Wang X,Guo R
Wang X,Zhao W
Wang X,Pilowsky PM
Guo R,Zhao W
Guo R,Pilowsky PM
MacRenaris KW,Ma Z
MacRenaris KW,Krueger RL
MacRenaris KW,Carney CE
MacRenaris KW,Meade TJ
Ma Z,Krueger RL
Ma Z,Carney CE
Ma Z,Meade TJ
Krueger RL,Carney CE
Krueger RL,Meade TJ
Pan L,Tang J
Pan L,Liu H
Pan L,Cheng B
Tang J,Liu H
Tang J,Cheng B
Caravaggio F,Nakajima S
Caravaggio F,Plitman E
Caravaggio F,Gerretsen P
Caravaggio F,Chung JK
Caravaggio F,Iwata Y
Caravaggio F,Graff-Guerrero A
Nakajima S,Plitman E
Nakajima S,Gerretsen P
Nakajima S,Chung JK
Nakajima S,Iwata Y
Nakajima S,Graff-Guerrero A
Plitman E,Gerretsen P
Plitman E,Chung JK
Plitman E,Iwata Y
Plitman E,Graff-Guerrero A
Gerretsen P,Chung JK
Gerretsen P,Iwata Y
Gerretsen P,Graff-Guerrero A
Chung JK,Iwata Y
Chung JK,Graff-Guerrero A
Cintra-Socolowski P,Roat TC
Cintra-Socolowski P,Nocelli RC
Cintra-Socolowski P,Nunes PH
Cintra-Socolowski P,Ferreira RA
Cintra-Socolowski P,Malaspina O
Cintra-Socolowski P,Bueno OC
Roat TC,Nocelli RC
Roat TC,Nunes PH
Roat TC,Ferreira RA
Roat TC,Malaspina O
Roat TC,Bueno OC
Nocelli RC,Nunes PH
Nocelli RC,Ferreira RA
Nocelli RC,Malaspina O
Nocelli RC,Bueno OC
Nunes PH,Ferreira RA
Nunes PH,Malaspina O
Nunes PH,Bueno OC
Ferreira RA,Malaspina O
Ferreira RA,Bueno OC
Hansen SK,Stummann TC
Hansen SK,Borland H
Hansen SK,Hasholt LF
Hansen SK,Tümer Z
Hansen SK,Nielsen JE
Hansen SK,Rasmussen MA
Hansen SK,Nielsen TT
Hansen SK,Daechsel JC
Hansen SK,Fog K
Hansen SK,Hyttel P
Stummann TC,Borland H
Stummann TC,Hasholt LF
Stummann TC,Tümer Z
Stummann TC,Nielsen JE
Stummann TC,Rasmussen MA
Stummann TC,Nielsen TT
Stummann TC,Daechsel JC
Stummann TC,Fog K
Stummann TC,Hyttel P
Borland H,Hasholt LF
Borland H,Tümer Z
Borland H,Nielsen JE
Borland H,Rasmussen MA
Borland H,Nielsen TT
Borland H,Daechsel JC
Borland H,Fog K
Borland H,Hyttel P
Hasholt LF,Tümer Z
Hasholt LF,Nielsen JE
Hasholt LF,Rasmussen MA
Hasholt LF,Nielsen TT
Hasholt LF,Daechsel JC
Hasholt LF,Fog K
Hasholt LF,Hyttel P
Tümer Z,Nielsen JE
Tümer Z,Rasmussen MA
Tümer Z,Nielsen TT
Tümer Z,Daechsel JC
Tümer Z,Fog K
Tümer Z,Hyttel P
Nielsen JE,Rasmussen MA
Nielsen JE,Nielsen TT
Nielsen JE,Daechsel JC
Nielsen JE,Fog K
Nielsen JE,Hyttel P
Rasmussen MA,Nielsen TT
Rasmussen MA,Daechsel JC
Rasmussen MA,Fog K
Rasmussen MA,Hyttel P
Nielsen TT,Daechsel JC
Nielsen TT,Fog K
Nielsen TT,Hyttel P
Daechsel JC,Fog K
Daechsel JC,Hyttel P
Della Pelle F,Vázquez L
Della Pelle F,Del Carlo M
Della Pelle F,Sergi M
Della Pelle F,Compagnone D
Della Pelle F,Escarpa A
Vázquez L,Del Carlo M
Vázquez L,Sergi M
Vázquez L,Compagnone D
Vázquez L,Escarpa A
Del Carlo M,Sergi M
Del Carlo M,Compagnone D
Del Carlo M,Escarpa A
Sergi M,Compagnone D
Sergi M,Escarpa A
Song B,Zhang Y
Song B,Liu J
Song B,Feng X
Song B,Zhou T
Song B,Shao L
Zhang Y,Liu J
Zhang Y,Feng X
Zhang Y,Zhou T
Zhang Y,Shao L
Liu J,Feng X
Liu J,Zhou T
Liu J,Shao L
Feng X,Zhou T
Feng X,Shao L
de Hoz R,Rojas B
de Hoz R,Ramírez AI
de Hoz R,Salazar JJ
de Hoz R,Gallego BI
de Hoz R,Triviño A
de Hoz R,Ramírez JM
Rojas B,Ramírez AI
Rojas B,Salazar JJ
Rojas B,Gallego BI
Rojas B,Triviño A
Rojas B,Ramírez JM
Ramírez AI,Salazar JJ
Ramírez AI,Gallego BI
Ramírez AI,Triviño A
Ramírez AI,Ramírez JM
Salazar JJ,Gallego BI
Salazar JJ,Triviño A
Salazar JJ,Ramírez JM
Gallego BI,Triviño A
Gallego BI,Ramírez JM
Amirmohseni S,Wachsmuth L
Amirmohseni S,Just N
Amirmohseni S,Faber C
Wachsmuth L,Just N
Wachsmuth L,Faber C
Källback P,Nilsson A
Källback P,Shariatgorji M
Källback P,Andrén PE
Nilsson A,Shariatgorji M
Nilsson A,Andrén PE
Taylor GT,Manzella F
Ślusarczyk J,Trojan E
Ślusarczyk J,Chwastek J
Ślusarczyk J,Głombik K
Ślusarczyk J,Basta-Kaim A
Trojan E,Chwastek J
Trojan E,Głombik K
Trojan E,Basta-Kaim A
Chwastek J,Głombik K
Chwastek J,Basta-Kaim A
Delvecchio G,Bellani M
Delvecchio G,Altamura AC
Delvecchio G,Brambilla P
Bellani M,Altamura AC
Bellani M,Brambilla P
Kalb D,Gressler J
Kalb D,Hoffmeister D
Kimos M,Burton M
Kimos M,Urbain D
Kimos M,Caudron D
Kimos M,Martini M
Kimos M,Famelart M
Kimos M,Gillard M
Kimos M,Barrow J
Kimos M,Wood M
Burton M,Urbain D
Burton M,Caudron D
Burton M,Martini M
Burton M,Famelart M
Burton M,Gillard M
Burton M,Barrow J
Burton M,Wood M
Urbain D,Caudron D
Urbain D,Martini M
Urbain D,Famelart M
Urbain D,Gillard M
Urbain D,Barrow J
Urbain D,Wood M
Caudron D,Martini M
Caudron D,Famelart M
Caudron D,Gillard M
Caudron D,Barrow J
Caudron D,Wood M
Martini M,Famelart M
Martini M,Gillard M
